company_name,idea_date,author,link,excerpt,code,price,market_cap
SMART BALANCE INC,"FRIDAY, DEC 3, 2010",Seastreak,https://valueinvestorsclub.com/idea/SMART_BALANCE_INC/7778665256,I recommend buying SMBL - Smart Balance.  The thesis is simple and I think timely.  Smart Balance is a former SPAC that bought the Smart Balance family of food products ... Read more,SMART BALANCE INC SMBL,3.66,$230mn
MOD PAC CORP,"THURSDAY, DEC 2, 2010",carbone959,https://valueinvestorsclub.com/idea/MOD_PAC_CORP/4007181990,"MPAC, a maker of folding boxes and stationary, has been written up on VIC twice before. The company went through a couple of ups and downs as part of a ... Read more",MOD PAC CORP MPAC,4.98,$17mn
SJM Holdings,"THURSDAY, DEC 2, 2010",jazz678,https://valueinvestorsclub.com/idea/SJM_Holdings/1376781419,"SJM Holdings (0880-HK)   Current Price: $12.18 HKD Target Price: $17.00 HKD (40% Upside) Industry: Asian Gaming Market Cap: $66.4 bn HKD / $8.5 bn USD   SJM Holdings (""SJM"") is one of the six companies authorized ... Read more",SJM Holdings 880:HK,12.18,"$8,500mn"
AMERICAN SAFETY INS HLDG LTD,"THURSDAY, DEC 2, 2010",david101,https://valueinvestorsclub.com/idea/AMERICAN_SAFETY_INS_HLDG_LTD/7714607409,"After the recent spate of M&A activity in the P&C space, including the buyout of MIGP last week, I am presenting American Safety Insurance Holdings for consideration. It trades at ... Read more",AMERICAN SAFETY INS HLDG LTD ASI,21.85,$232mn
INTERDIGITAL INC,"THURSDAY, DEC 2, 2010",rab,https://valueinvestorsclub.com/idea/INTERDIGITAL_INC/2949320145,Interdigital (IDCC) is a wireless technology patent company (similar to a Qualcomm) that is just now entering a 5-10 year sweet spot  as its patent technology is well positioned for continued ... Read more,INTERDIGITAL INC IDCC,35.50,"$1,569mn"
ISHARES SILVER TRUST,"TUESDAY, DEC 7, 2010",carbone959,https://valueinvestorsclub.com/idea/ISHARES_SILVER_TRUST/5579193151,I'm filing this idea under SLV but my full recommendation is to go long silver using your favorite vehicle and hedge with a short of either gold or your favorite ... Read more,ISHARES SILVER TRUST SLV,28.08,"$9,028mn"
GRAHAM PACKAGING CO INC,"MONDAY, DEC 6, 2010",spike945,https://valueinvestorsclub.com/idea/GRAHAM_PACKAGING_CO_INC/2682402695,Graham Packaging (GRM)   Graham Packaging is a worldwide leader in the decidedly un-sexy business of rigid plastic packaging (that's primarily plastic bottles to you and me).  This write-up will be equally ... Read more,GRAHAM PACKAGING CO INC GRM,12.60,$900mn
QUALITY DISTRIBUTION INC,"MONDAY, DEC 6, 2010",gi03,https://valueinvestorsclub.com/idea/QUALITY_DISTRIBUTION_INC/9413069447,What the business does: Bulk chemical truckload transportation + chemical import/export terminals via rail.  Most of the business is wet but some is dry.   Why it's a good business: 95% of ... Read more,QUALITY DISTRIBUTION INC QLTY,8.50,$184mn
CLEARWATER PAPER CORP,"SATURDAY, DEC 4, 2010",anon13,https://valueinvestorsclub.com/idea/CLEARWATER_PAPER_CORP/5445975031,CLW Thesis ($82) - $120 Price Target Concept: Special Situation Clearwater post its recently announced Cellu Tissue acquisition positively changes business mix to more attractive private label tissue market (60% of revenues ... Read more,CLEARWATER PAPER CORP CLW,82.00,$968mn
Ascent Media Corporation,"FRIDAY, DEC 3, 2010",mjw248,https://valueinvestorsclub.com/idea/Ascent_Media_Corporation/2129944215,"This isn't a heroic idea, but I do believe it is low-risk and attractive. It is timely, so the write-up is neccessarily short.   Ascent Media Corporation recently announced two transactions that ... Read more",Ascent Media Corporation ASCMA,34.00,$493mn
SMART BALANCE INC,"FRIDAY, DEC 3, 2010",Seastreak,https://valueinvestorsclub.com/idea/SMART_BALANCE_INC/7778665256,I recommend buying SMBL - Smart Balance.  The thesis is simple and I think timely.  Smart Balance is a former SPAC that bought the Smart Balance family of food products ... Read more,SMART BALANCE INC SMBL,3.66,$230mn
MOD PAC CORP,"THURSDAY, DEC 2, 2010",carbone959,https://valueinvestorsclub.com/idea/MOD_PAC_CORP/4007181990,"MPAC, a maker of folding boxes and stationary, has been written up on VIC twice before. The company went through a couple of ups and downs as part of a ... Read more",MOD PAC CORP MPAC,4.98,$17mn
SJM Holdings,"THURSDAY, DEC 2, 2010",jazz678,https://valueinvestorsclub.com/idea/SJM_Holdings/1376781419,"SJM Holdings (0880-HK)   Current Price: $12.18 HKD Target Price: $17.00 HKD (40% Upside) Industry: Asian Gaming Market Cap: $66.4 bn HKD / $8.5 bn USD   SJM Holdings (""SJM"") is one of the six companies authorized ... Read more",SJM Holdings 880:HK,12.18,"$8,500mn"
MF GLOBAL HOLDINGS LTD,"WEDNESDAY, DEC 1, 2010",mitch395,https://valueinvestorsclub.com/idea/MF_GLOBAL_HOLDINGS_LTD/7960495323,"MF Global  [ This idea was presented by another member a couple of years ago. at that time, it was a recovery sotry and the idea worked spectacularly. Today, it is ... Read more",MF GLOBAL HOLDINGS LTD MF,7.90,"$1,544mn"
TELULAR CORP,"TUESDAY, NOV 30, 2010",issambres839,https://valueinvestorsclub.com/idea/TELULAR_CORP/6506395595,"Interested in a debt free company paying a 7.5% dividend, while it grows its highly recurring revenue driven business at double digits? Telular’s stable, high margin cash generating business is ... Read more",TELULAR CORP WRLS,5.35,$82mn
SENECA FOODS CORP,"SUNDAY, NOV 28, 2010",chris815,https://valueinvestorsclub.com/idea/SENECA_FOODS_CORP/2437930954,"Thesis Seneca Foods Corporation (SENEA) owns and operates 20 vegetable and fruit canning plants, making it the largest vegetable canner in the U.S and the second largest ... Read more",SENECA FOODS CORP SENEA,23.40,$284mn
Gree Inc,"SUNDAY, NOV 28, 2010",xanadu972,https://valueinvestorsclub.com/idea/Gree_Inc/6812705434,"I am recommending a short position in Gree (3632 JP), a Japanese mobile social gaming company, whose stock price has at least 40% downside despite large recent declines. In my ... Read more",Gree Inc 3632,"1,001.00","$2,700mn"
HALLWOOD GROUP INC,"SUNDAY, NOV 28, 2010",RoboCop,https://valueinvestorsclub.com/idea/HALLWOOD_GROUP_INC/9468155986,"The Hallwood Group (HWG) is a low-liquidity microcap company likely facing meaningfully lower future revenues, and when coupled with its high operating leverage, should see significantly lower future earnings. The ... Read more",HALLWOOD GROUP INC HWG,21.33,$33mn
RADNET INC,"SATURDAY, NOV 27, 2010",chuplin1065,https://valueinvestorsclub.com/idea/RADNET_INC/9234117625,"Radnet (RDNT) is the opportunity to invest in the largest network of free standing imaging centers (approx 200) in the United States. It's a roll-up play run buy smart, and ... Read more",RADNET INC RDNT,2.70,$100mn
Banco De Valencia,"SATURDAY, NOV 27, 2010",value_31,https://valueinvestorsclub.com/idea/Banco_De_Valencia/7836504267,"I recommend a short position in BVA, which I believe has at least 40% downside (quite likely more) from its current valuation.  I wrote up BVA approximately 12 months ago and ... Read more",Banco De Valencia BVA SM,3.44,"$1,661mn"
CHENIERE ENERGY INC,"FRIDAY, NOV 26, 2010",Siren81,https://valueinvestorsclub.com/idea/CHENIERE_ENERGY_INC/3356625538,"Cheniere Energy, Inc., common stock is a likely terminal short with identified catalysts and multiple ways to win. A borrow is available in reasonable size at rates of about 4-5%. By ... Read more",CHENIERE ENERGY INC LNG,6.20,$345mn
QUEST DIAGNOSTICS INC,"WEDNESDAY, NOV 24, 2010",spence774,https://valueinvestorsclub.com/idea/QUEST_DIAGNOSTICS_INC/7492129552,DGX is an established business in an area of healthcare that will experience robust growth in the coming decade. The next ten years has been described as the decade of ... Read more,QUEST DIAGNOSTICS INC DGX,49.97,"$8,500mn"
Centro Retail Group,"WEDNESDAY, NOV 24, 2010",matt366,https://valueinvestorsclub.com/idea/Centro_Retail_Group/5909388228,"Investment Thesis:   Centro Retail Group (""CER"") represents a similar situation to that experienced in the recent General Growth Properties bankruptcy/restructuring: - Limited negative and improving operational performance - Asset value (retail shopping malls) ... Read more",Centro Retail Group CER,0.23,$537mn
MF GLOBAL HOLDINGS LTD,"WEDNESDAY, NOV 24, 2010",mitch395,https://valueinvestorsclub.com/idea/MF_GLOBAL_HOLDINGS_LTD/7960495323,"MF Global  [ This idea was presented by another member a couple of years ago. at that time, it was a recovery sotry and the idea worked spectacularly. Today, it is ... Read more",MF GLOBAL HOLDINGS LTD MF,7.90,"$1,544mn"
TELULAR CORP,"TUESDAY, NOV 30, 2010",issambres839,https://valueinvestorsclub.com/idea/TELULAR_CORP/6506395595,"Interested in a debt free company paying a 7.5% dividend, while it grows its highly recurring revenue driven business at double digits? Telular’s stable, high margin cash generating business is ... Read more",TELULAR CORP WRLS,5.35,$82mn
SENECA FOODS CORP,"SUNDAY, NOV 28, 2010",chris815,https://valueinvestorsclub.com/idea/SENECA_FOODS_CORP/2437930954,"Thesis Seneca Foods Corporation (SENEA) owns and operates 20 vegetable and fruit canning plants, making it the largest vegetable canner in the U.S and the second largest ... Read more",SENECA FOODS CORP SENEA,23.40,$284mn
Gree Inc,"SUNDAY, NOV 28, 2010",xanadu972,https://valueinvestorsclub.com/idea/Gree_Inc/6812705434,"I am recommending a short position in Gree (3632 JP), a Japanese mobile social gaming company, whose stock price has at least 40% downside despite large recent declines. In my ... Read more",Gree Inc 3632,"1,001.00","$2,700mn"
HALLWOOD GROUP INC,"SUNDAY, NOV 28, 2010",RoboCop,https://valueinvestorsclub.com/idea/HALLWOOD_GROUP_INC/9468155986,"The Hallwood Group (HWG) is a low-liquidity microcap company likely facing meaningfully lower future revenues, and when coupled with its high operating leverage, should see significantly lower future earnings. The ... Read more",HALLWOOD GROUP INC HWG,21.33,$33mn
RADNET INC,"SATURDAY, NOV 27, 2010",chuplin1065,https://valueinvestorsclub.com/idea/RADNET_INC/9234117625,"Radnet (RDNT) is the opportunity to invest in the largest network of free standing imaging centers (approx 200) in the United States. It's a roll-up play run buy smart, and ... Read more",RADNET INC RDNT,2.70,$100mn
Banco De Valencia,"SATURDAY, NOV 27, 2010",value_31,https://valueinvestorsclub.com/idea/Banco_De_Valencia/7836504267,"I recommend a short position in BVA, which I believe has at least 40% downside (quite likely more) from its current valuation.  I wrote up BVA approximately 12 months ago and ... Read more",Banco De Valencia BVA SM,3.44,"$1,661mn"
CHENIERE ENERGY INC,"FRIDAY, NOV 26, 2010",Siren81,https://valueinvestorsclub.com/idea/CHENIERE_ENERGY_INC/3356625538,"Cheniere Energy, Inc., common stock is a likely terminal short with identified catalysts and multiple ways to win. A borrow is available in reasonable size at rates of about 4-5%. By ... Read more",CHENIERE ENERGY INC LNG,6.20,$345mn
QUEST DIAGNOSTICS INC,"WEDNESDAY, NOV 24, 2010",spence774,https://valueinvestorsclub.com/idea/QUEST_DIAGNOSTICS_INC/7492129552,DGX is an established business in an area of healthcare that will experience robust growth in the coming decade. The next ten years has been described as the decade of ... Read more,QUEST DIAGNOSTICS INC DGX,49.97,"$8,500mn"
Centro Retail Group,"WEDNESDAY, NOV 24, 2010",matt366,https://valueinvestorsclub.com/idea/Centro_Retail_Group/5909388228,"Investment Thesis:   Centro Retail Group (""CER"") represents a similar situation to that experienced in the recent General Growth Properties bankruptcy/restructuring: - Limited negative and improving operational performance - Asset value (retail shopping malls) ... Read more",Centro Retail Group CER,0.23,$537mn
TUPPERWARE BRANDS CORP,"WEDNESDAY, NOV 24, 2010",leob710,https://valueinvestorsclub.com/idea/TUPPERWARE_BRANDS_CORP/8584484585,"Tupperware Brands Corporation (TUP) is a steady-eddie business that should deliver a 15-20% annualized return with limited risk, while providing a call option on emerging market growth.  At 11.2x next ... Read more",TUPPERWARE BRANDS CORP TUP,47.00,"$3,000mn"
IRIDIUM COMMUNICATIONS INC,"WEDNESDAY, NOV 24, 2010",spence774,https://valueinvestorsclub.com/idea/IRIDIUM_COMMUNICATIONS_INC/1768169117,"I am posting IRDM as a long again.  Last year I posted it as a long and Cross310 posted it as a short right afterwards, sparking a good Q&A.  One ... Read more",IRIDIUM COMMUNICATIONS INC IRDM,9.59,$673mn
URANIUM ENERGY CORP,"WEDNESDAY, NOV 24, 2010",roc924,https://valueinvestorsclub.com/idea/URANIUM_ENERGY_CORP/2466670212,This is a recommendation to short Uranium Energy Corp. (UEC-$6).   Brief history. a. Uranium Energy Corp. was incorporated in Nevada in 2003. In 2006 the company began trading on ... Read more,URANIUM ENERGY CORP UEC,6.00,$470mn
Overhill Farms,"TUESDAY, NOV 23, 2010",rab,https://valueinvestorsclub.com/idea/Overhill_Farms/7068487074,"Overhill Farms is a fairly mundane food products company that is reflecting a ""no growth"" future despite a high probability of significant growth in the future.  Just in the past ... Read more",Overhill Farms OFI,5.40,$85mn
GENOPTIX INC,"TUESDAY, NOV 23, 2010",hao777,https://valueinvestorsclub.com/idea/GENOPTIX_INC/7441349212,"Genoptix (GXDX) is a specialized lab company focusing on delivering cancer diagnostic services in the US. The company has an innovative business model, and that has driven an impressive growth trajectory ... Read more",GENOPTIX INC GXDX,17.01,$313mn
PETMED EXPRESS INC,"TUESDAY, NOV 23, 2010",tombrady,https://valueinvestorsclub.com/idea/PETMED_EXPRESS_INC/8829156862,"PetMed Express Inc. (PETS) I believe that PetMed Express Inc. (PETS) is a classic value trap and an attractive short. PetMed Express Inc. (a.k.a. ""1-800-PetMeds) is America's largest pet pharmacy, marketing ... Read more",PETMED EXPRESS INC PETS,17.41,$397mn
Lojack Corporation,"TUESDAY, NOV 23, 2010",Bill,https://valueinvestorsclub.com/idea/Lojack_Corporation/1657523622,"Thesis:  Lojack is an underfollowed, small-cap company offering investors the potential to double their money.  With the company having undergone a successful restructuring, and auto sales (SAAR) expected to grow over the ... Read more",Lojack Corporation LOJN,4.95,$91mn
Hollywood Media,"MONDAY, NOV 22, 2010",mm202,https://valueinvestorsclub.com/idea/Hollywood_Media/6854865631,"Hollywood Media Corporation provides the opportunity to buy into the Movietickets.com franchise for essentially free.  I know everyone hates paying that $1 ticket charge to buy tickets online, but now ... Read more",Hollywood Media HOLL,1.35,$42mn
SCHWAB (CHARLES) CORP,"MONDAY, NOV 22, 2010",kevin155,https://valueinvestorsclub.com/idea/SCHWAB_CHARLES_CORP/0861145222,"Overview Charles Schwab is the leading online broker in the U.S. with about $1.5tn in client assets. Because of the high P/E on current earnings, SCHW doesn't screen as a typical ... Read more",SCHWAB (CHARLES) CORP SCHW,15.08,"$18,018mn"
Straits Resources,"SUNDAY, NOV 21, 2010",value_31,https://valueinvestorsclub.com/idea/Straits_Resources/2753342577,SRL is currently undergoing (i) a de-merger; and (ii) an agreed takeover offer for some of its assets.  Post the completion of the de-merger and takeover offer (late Feb'11/early Mar'11) ... Read more,Straits Resources SRL,2.18,$556mn
TUPPERWARE BRANDS CORP,"SUNDAY, NOV 21, 2010",leob710,https://valueinvestorsclub.com/idea/TUPPERWARE_BRANDS_CORP/8584484585,"Tupperware Brands Corporation (TUP) is a steady-eddie business that should deliver a 15-20% annualized return with limited risk, while providing a call option on emerging market growth.  At 11.2x next ... Read more",TUPPERWARE BRANDS CORP TUP,47.00,"$3,000mn"
IRIDIUM COMMUNICATIONS INC,"SUNDAY, NOV 21, 2010",spence774,https://valueinvestorsclub.com/idea/IRIDIUM_COMMUNICATIONS_INC/1768169117,"I am posting IRDM as a long again.  Last year I posted it as a long and Cross310 posted it as a short right afterwards, sparking a good Q&A.  One ... Read more",IRIDIUM COMMUNICATIONS INC IRDM,9.59,$673mn
URANIUM ENERGY CORP,"SUNDAY, NOV 21, 2010",roc924,https://valueinvestorsclub.com/idea/URANIUM_ENERGY_CORP/2466670212,This is a recommendation to short Uranium Energy Corp. (UEC-$6).   Brief history. a. Uranium Energy Corp. was incorporated in Nevada in 2003. In 2006 the company began trading on ... Read more,URANIUM ENERGY CORP UEC,6.00,$470mn
Overhill Farms,"TUESDAY, NOV 23, 2010",rab,https://valueinvestorsclub.com/idea/Overhill_Farms/7068487074,"Overhill Farms is a fairly mundane food products company that is reflecting a ""no growth"" future despite a high probability of significant growth in the future.  Just in the past ... Read more",Overhill Farms OFI,5.40,$85mn
GENOPTIX INC,"TUESDAY, NOV 23, 2010",hao777,https://valueinvestorsclub.com/idea/GENOPTIX_INC/7441349212,"Genoptix (GXDX) is a specialized lab company focusing on delivering cancer diagnostic services in the US. The company has an innovative business model, and that has driven an impressive growth trajectory ... Read more",GENOPTIX INC GXDX,17.01,$313mn
PETMED EXPRESS INC,"TUESDAY, NOV 23, 2010",tombrady,https://valueinvestorsclub.com/idea/PETMED_EXPRESS_INC/8829156862,"PetMed Express Inc. (PETS) I believe that PetMed Express Inc. (PETS) is a classic value trap and an attractive short. PetMed Express Inc. (a.k.a. ""1-800-PetMeds) is America's largest pet pharmacy, marketing ... Read more",PETMED EXPRESS INC PETS,17.41,$397mn
Lojack Corporation,"TUESDAY, NOV 23, 2010",Bill,https://valueinvestorsclub.com/idea/Lojack_Corporation/1657523622,"Thesis:  Lojack is an underfollowed, small-cap company offering investors the potential to double their money.  With the company having undergone a successful restructuring, and auto sales (SAAR) expected to grow over the ... Read more",Lojack Corporation LOJN,4.95,$91mn
Hollywood Media,"MONDAY, NOV 22, 2010",mm202,https://valueinvestorsclub.com/idea/Hollywood_Media/6854865631,"Hollywood Media Corporation provides the opportunity to buy into the Movietickets.com franchise for essentially free.  I know everyone hates paying that $1 ticket charge to buy tickets online, but now ... Read more",Hollywood Media HOLL,1.35,$42mn
SCHWAB (CHARLES) CORP,"MONDAY, NOV 22, 2010",kevin155,https://valueinvestorsclub.com/idea/SCHWAB_CHARLES_CORP/0861145222,"Overview Charles Schwab is the leading online broker in the U.S. with about $1.5tn in client assets. Because of the high P/E on current earnings, SCHW doesn't screen as a typical ... Read more",SCHWAB (CHARLES) CORP SCHW,15.08,"$18,018mn"
Straits Resources,"SUNDAY, NOV 21, 2010",value_31,https://valueinvestorsclub.com/idea/Straits_Resources/2753342577,SRL is currently undergoing (i) a de-merger; and (ii) an agreed takeover offer for some of its assets.  Post the completion of the de-merger and takeover offer (late Feb'11/early Mar'11) ... Read more,Straits Resources SRL,2.18,$556mn
J2 GLOBAL COMMUNICATIONS INC,"SATURDAY, NOV 20, 2010",scott737,https://valueinvestorsclub.com/idea/J2_GLOBAL_COMMUNICATIONS_INC/9594828341,"I've been shorting shares of JCOM, which have recently been levitating along with the market and are up 35% this year and near a 3-year high.  The company essentially has ... Read more",J2 GLOBAL COMMUNICATIONS INC JCOM,27.47,"$1,343mn"
Global Axcess,"SATURDAY, NOV 20, 2010",pakiya1101,https://valueinvestorsclub.com/idea/Global_Axcess/4757574056,GAXC is a micro-cap company with substantial growth opportunities and strong cash flow generation. At current prices you are getting the company at a discounted price based on current cash ... Read more,Global Axcess GAXC,0.50,$11mn
CONSOLIDATED GRAPHICS INC,"FRIDAY, NOV 19, 2010",elke528,https://valueinvestorsclub.com/idea/CONSOLIDATED_GRAPHICS_INC/8608063942,"According to Wikipedia, ""cognitive dissonance is an uncomfortable feeling caused by holding conflicting ideas simultaneously."" And cognitive dissonance explains the story behind the Consolidated Graphics (CGX) investment thesis. CGX is the ... Read more",CONSOLIDATED GRAPHICS INC CGX,44.92,$527mn
BDSec,"FRIDAY, NOV 19, 2010",hkup881,https://valueinvestorsclub.com/idea/BDSec/8508664509,"I apologize in advance that this idea is only suitable for personal accounts-in addition, it will take some legwork to put the investment on. However, I think the upside is ... Read more",BDSec BDS MO,"2,355.00",$20mn
CONRAD INDUSTRIES INC,"FRIDAY, NOV 19, 2010",doggy835,https://valueinvestorsclub.com/idea/CONRAD_INDUSTRIES_INC/7311196345,"Summary: This is a follow-up to Bentley883's excellent writeup earlier this year, which I encourage you to revisit as it contains insights and historical data which I will not replicate. ... Read more",CONRAD INDUSTRIES INC CNRD,9.70,$62mn
iPath S&P 500 VIX Short-Term Futures ETN,"THURSDAY, NOV 18, 2010",mm202,https://valueinvestorsclub.com/idea/iPath_SandP_500_VIX_Short-Term_Futures_ETN/8423565769,"This write-up is a follow-up to Hkup's outstanding VXX short write-up from early this year. I think that this short is in many ways more attractive now, partly because of ... Read more",iPath S&P 500 VIX Short-Term Futures ETN VXX,48.08,$913mn
SBA COMMUNICATIONS CORP,"WEDNESDAY, NOV 17, 2010",roc924,https://valueinvestorsclub.com/idea/SBA_COMMUNICATIONS_CORP/1667418389,"This is a recommendation to short SBA Communications (SBAC- $37), the third largest wireless tower company in the U.S. This is a longer term short and it could take a ... Read more",SBA COMMUNICATIONS CORP SBAC,37.00,"$4,200mn"
LEHMAN ABS SER 2004-6 CTFS,"WEDNESDAY, NOV 17, 2010",doggy835,https://valueinvestorsclub.com/idea/LEHMAN_ABS_SER_2004-6_CTFS/3734436641,"SUMMARY   This idea is short and simple. JBK is a synthetic version of Goldman Sachs 6.345% junior subordinated bonds due 2/15/2034. The underlying bonds last traded at 97, the mid-point of ... Read more",LEHMAN ABS SER 2004-6 CTFS JBK,21.81,$22mn
TANZANIAN ROYALTY EXPLOR CP,"TUESDAY, NOV 16, 2010",nha855,https://valueinvestorsclub.com/idea/TANZANIAN_ROYALTY_EXPLOR_CP/5389201699,"I really like shorting companies that take advantage of what's hot in the market to pump their stock and whose CEOs rail against the short sellers. As you can imagine, ... Read more",TANZANIAN ROYALTY EXPLOR CP TRE,6.42,$610mn
ISTA PHARMACEUTICALS INC,"MONDAY, NOV 15, 2010",pretium,https://valueinvestorsclub.com/idea/ISTA_PHARMACEUTICALS_INC/7712778471,"DESCRIPTION At ~1x revenues, ISTA Pharmaceuticals (ISTA) is an attractive long candidate, giving you leverage to a rapidly growing top line (+37% Y/Y LTM  3Q10) in a company turning profitable. ISTA's ... Read more",ISTA PHARMACEUTICALS INC ISTA,4.01,$173mn
J2 GLOBAL COMMUNICATIONS INC,"MONDAY, NOV 15, 2010",scott737,https://valueinvestorsclub.com/idea/J2_GLOBAL_COMMUNICATIONS_INC/9594828341,"I've been shorting shares of JCOM, which have recently been levitating along with the market and are up 35% this year and near a 3-year high.  The company essentially has ... Read more",J2 GLOBAL COMMUNICATIONS INC JCOM,27.47,"$1,343mn"
Global Axcess,"MONDAY, NOV 15, 2010",pakiya1101,https://valueinvestorsclub.com/idea/Global_Axcess/4757574056,GAXC is a micro-cap company with substantial growth opportunities and strong cash flow generation. At current prices you are getting the company at a discounted price based on current cash ... Read more,Global Axcess GAXC,0.50,$11mn
CONSOLIDATED GRAPHICS INC,"FRIDAY, NOV 19, 2010",elke528,https://valueinvestorsclub.com/idea/CONSOLIDATED_GRAPHICS_INC/8608063942,"According to Wikipedia, ""cognitive dissonance is an uncomfortable feeling caused by holding conflicting ideas simultaneously."" And cognitive dissonance explains the story behind the Consolidated Graphics (CGX) investment thesis. CGX is the ... Read more",CONSOLIDATED GRAPHICS INC CGX,44.92,$527mn
BDSec,"FRIDAY, NOV 19, 2010",hkup881,https://valueinvestorsclub.com/idea/BDSec/8508664509,"I apologize in advance that this idea is only suitable for personal accounts-in addition, it will take some legwork to put the investment on. However, I think the upside is ... Read more",BDSec BDS MO,"2,355.00",$20mn
CONRAD INDUSTRIES INC,"FRIDAY, NOV 19, 2010",doggy835,https://valueinvestorsclub.com/idea/CONRAD_INDUSTRIES_INC/7311196345,"Summary: This is a follow-up to Bentley883's excellent writeup earlier this year, which I encourage you to revisit as it contains insights and historical data which I will not replicate. ... Read more",CONRAD INDUSTRIES INC CNRD,9.70,$62mn
iPath S&P 500 VIX Short-Term Futures ETN,"THURSDAY, NOV 18, 2010",mm202,https://valueinvestorsclub.com/idea/iPath_SandP_500_VIX_Short-Term_Futures_ETN/8423565769,"This write-up is a follow-up to Hkup's outstanding VXX short write-up from early this year. I think that this short is in many ways more attractive now, partly because of ... Read more",iPath S&P 500 VIX Short-Term Futures ETN VXX,48.08,$913mn
SBA COMMUNICATIONS CORP,"WEDNESDAY, NOV 17, 2010",roc924,https://valueinvestorsclub.com/idea/SBA_COMMUNICATIONS_CORP/1667418389,"This is a recommendation to short SBA Communications (SBAC- $37), the third largest wireless tower company in the U.S. This is a longer term short and it could take a ... Read more",SBA COMMUNICATIONS CORP SBAC,37.00,"$4,200mn"
LEHMAN ABS SER 2004-6 CTFS,"WEDNESDAY, NOV 17, 2010",doggy835,https://valueinvestorsclub.com/idea/LEHMAN_ABS_SER_2004-6_CTFS/3734436641,"SUMMARY   This idea is short and simple. JBK is a synthetic version of Goldman Sachs 6.345% junior subordinated bonds due 2/15/2034. The underlying bonds last traded at 97, the mid-point of ... Read more",LEHMAN ABS SER 2004-6 CTFS JBK,21.81,$22mn
TANZANIAN ROYALTY EXPLOR CP,"TUESDAY, NOV 16, 2010",nha855,https://valueinvestorsclub.com/idea/TANZANIAN_ROYALTY_EXPLOR_CP/5389201699,"I really like shorting companies that take advantage of what's hot in the market to pump their stock and whose CEOs rail against the short sellers. As you can imagine, ... Read more",TANZANIAN ROYALTY EXPLOR CP TRE,6.42,$610mn
ISTA PHARMACEUTICALS INC,"MONDAY, NOV 15, 2010",pretium,https://valueinvestorsclub.com/idea/ISTA_PHARMACEUTICALS_INC/7712778471,"DESCRIPTION At ~1x revenues, ISTA Pharmaceuticals (ISTA) is an attractive long candidate, giving you leverage to a rapidly growing top line (+37% Y/Y LTM  3Q10) in a company turning profitable. ISTA's ... Read more",ISTA PHARMACEUTICALS INC ISTA,4.01,$173mn
DILLARDS INC -CL A,"SUNDAY, NOV 14, 2010",mikeperry22,https://valueinvestorsclub.com/idea/DILLARDS_INC__-CL_A/5478500400,"Investment thesis Capitalization Multiples 2009 2010 2011 2012 2013 2014 Price $30.82 P/E 36.0x 13.3x 17.9x 23.2x 35.3x 122.3x Shares 59,900 Normalized FCF Yld 7.1% 10.7% 8.2% 6.3% 4.6% 2.4% Equity 1,846,118 EV/EBITDA 6.6x 5.0x 5.7x 6.3x 7.1x 8.3x Debt 960,900 Pension 130,465 Cash 167,100 EV 2,770,383 Extremely attractive risk/reward: opportunity to short a shrinking retailer at 30x+ 2013 EPS Weak regional department store in ... Read more",DILLARDS INC -CL A DDS,30.82,"$2,036mn"
CVR ENERGY INC,"SUNDAY, NOV 14, 2010",quads1025,https://valueinvestorsclub.com/idea/CVR_ENERGY_INC/8914887536,"SUMMARY CVR Energy, Inc. (""CVR"") is an attractive, near-term event-driven investment opportunity.  The Company is taking its nitrogen business public as an MLP which should serve as a significant ""value unlocking"" transaction.  Sum-of-the-parts ... Read more",CVR ENERGY INC CVI,10.98,$950mn
MARKEL CORP,"SUNDAY, NOV 14, 2010",otaa212,https://valueinvestorsclub.com/idea/MARKEL_CORP/2806083110,MKL is a specialty property and casualty (P&C) insurance company that has compounded book value per share at an annual pace of 23% from its 1986 IPO through year-end 2009. ... Read more,MARKEL CORP MKL,359.60,"$3,500mn"
KAR AUCTION SERVICES INC,"FRIDAY, NOV 12, 2010",can869,https://valueinvestorsclub.com/idea/KAR_AUCTION_SERVICES_INC/5012749624,"KAR is a high ROIC, high barrier to entry company which generates large amounts of free cash flow that faces a short-term headwind due to a severe, one-time disruption in ... Read more",KAR AUCTION SERVICES INC KAR,12.06,"$1,625mn"
SWK HOLDINGS CORP,"FRIDAY, NOV 12, 2010",mitc567,https://valueinvestorsclub.com/idea/SWK_HOLDINGS_CORP/6339183674,SWK Holdings is a Company that trades at cash with large federal and state net operating loss carry-forwards (NOL's).  SWKH was formerly a software company known as Kana Software.  In ... Read more,SWK HOLDINGS CORP SWKH,0.93,$38mn
KRONOS WORLDWIDE INC,"FRIDAY, NOV 12, 2010",yarak775,https://valueinvestorsclub.com/idea/KRONOS_WORLDWIDE_INC/7424242903,"Background & Industry: Kronos (KRO) is a specialty chemical producer, focused on titanium dioxide (TiO2.) TiO2 is a pigment that provides opacity to white chemical compositions. It is used primarily ... Read more",KRONOS WORLDWIDE INC KRO,42.00,"$2,436mn"
