date,author,old_ticker,new_ticker,company_name,reasoning,processed_at
2017-02-13,levcap65,IGLDF,IGLDF,Internet Gold Golden Lines Ltd,"The ticker IGLDF directly corresponds to the company name 'Internet Gold Golden Lines Ltd.' and is listed on the OEM exchange. Therefore, it is the best matching ticker.",2025-02-09 12:09:11.616463
2017-02-10,broncos727,PBHC,PBHC,PATHFINDER BANCORP INC,"The ticker 'PBHC' corresponds directly to 'Pathfinder Bancorp, Inc.' on the NCM exchange, making it the best match.",2025-02-09 12:09:11.616463
2017-02-10,quads1025,METC,METC,RAMACO RESOURCES INC,"The ticker 'METC' directly matches the company name 'Ramaco Resources Inc.', and it is listed on the NASDAQ (NMS), which is the largest exchange in the provided results.",2025-02-09 12:09:11.616463
2017-02-10,quads1025,REVG,REVG,REV GROUP INC,"REVG perfectly matches the company name 'REV Group, Inc.' and is listed on the NYSE, which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2017-02-10,lzmos,VSTO,VSTO,VISTA OUTDOOR INC,"The ticker VSTO directly corresponds with Vista Outdoor Inc, indicating that it is the best matching ticker for the company.",2025-02-09 12:09:11.616463
2017-02-08,obvious617,HLT,HLT,HILTON WORLDWIDE HOLDINGS,"The ticker 'HLT' corresponds to 'Hilton Worldwide Holdings Inc.' on the New York Stock Exchange (NYQ), which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2017-02-07,SwissBear,EVHC,EVHC,ENVISION HEALTHCARE CORP,"ENVISION HEALTHCARE CORP was previously listed under the ticker EVHC. However, it has been privatized and is no longer publicly traded.",2025-02-09 12:09:11.616463
2017-02-07,bigvic,LCI,LCI,LANNETT CO INC,"LANNETT CO INC is listed under the ticker LCI, therefore it is the best matching ticker.",2025-02-09 12:09:11.616463
2017-02-07,TheUnicornHunter,PTC,PTC,PTC INC,"PTC (NMS) is the primary ticker for PTC Inc., which is a publicly traded company on the Nasdaq Stock Market. The other tickers refer to the same company but are listed on smaller exchanges (LSE, FRA, STU, DUS) and thus, PTC on NMS is the best match.",2025-02-09 12:09:11.616463
2017-02-06,wolfowl,CBI,CBI,CHICAGO BRIDGE & IRON CO,"The company 'CHICAGO BRIDGE & IRON CO' is known by the ticker 'CBI', but it appears to have undergone significant changes including privatization. However, since there are no results to support an active trading status, it is prudent to note the situation.",2025-02-09 12:09:11.616463
2017-02-06,quads1025,REVG,REVG,REV GROUP INC,"REVG is the ticker symbol for REV Group, Inc., which matches the company name provided. The other symbols are for different companies or are variations on the same name on smaller exchanges.",2025-02-09 12:09:11.616463
2017-02-06,lzmos,VSTO,VSTO,VISTA OUTDOOR INC,"The given ticker 'VSTO' corresponds directly to 'VISTA OUTDOOR INC', indicating it is a publicly traded company with an active exchange listing.",2025-02-09 12:09:11.616463
2017-02-05,rc197906,TECHM.NS,TECHM.NS,Tech Mahindra,"Tech Mahindra Limited is listed on both NSI and BSE exchanges, but the NSI exchange is larger than BSE, making TECHM.NS the best matching ticker.",2025-02-09 12:09:11.616463
2017-02-05,angus309,ZSAN,ZSAN,ZOSANO PHARMA CORP,"ZOSANO PHARMA CORP is publicly listed with the ticker ZSAN, making it the best match.",2025-02-09 12:09:11.616463
2017-02-04,puppyeh,6588.T,6588.T,Toshiba TEC,"The best matching ticker is 6588.T as it directly corresponds to Toshiba Tec Corporation listed on the JPX exchange, which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2017-02-03,veki282,7269.T,7269.T,Suzuki Motor Corporation,"7269.T corresponds directly to Suzuki Motor Corporation listed on JPX, which is the largest exchange among the available options.",2025-02-09 12:09:11.616463
2017-02-03,SwissBear,RHP,RHP,RYMAN HOSPITALITY PPTYS INC,"The provided ticker 'RHP' matches the company name 'RYMAN HOSPITALITY PPTYS INC', indicating that it is a publicly traded company listed on the largest exchange available.",2025-02-09 12:09:11.616463
2017-02-03,rickey824,SRG,SRG,SERITAGE GROWTH PROPERTIES,"The symbol 'SRG' corresponds directly to 'Seritage Growth Properties' listed on the New York Stock Exchange (NYQ), which is the largest exchange compared to the other provided options.",2025-02-09 12:09:11.616463
2017-02-02,singletrack,GBX,GBX,GREENBRIER COMPANIES INC,"The ticker 'GBX' corresponds to 'The Greenbrier Companies, Inc.' listed on the NYSE (NYQ), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2017-02-02,Biffins,0OAW.IL,0OAW.IL,MARINE HARVEST ASA,"The ticker '0OAW.IL' corresponds to 'Mowi ASA', which is the current name for 'Marine Harvest ASA' after rebranding. This ticker is selected because it matches the company name after the rebranding, indicating it is the most relevant and accurate option.",2025-02-09 12:09:11.616463
2017-02-02,rc197906,TECHM.NS,TECHM.NS,Tech Mahindra,"The ticker 'TECHM.NS' matches the company name 'Tech Mahindra' and is listed on the National Stock Exchange of India (NSI), which is a major exchange. The alternative ticker 'TECHM.BO' is also for Tech Mahindra but is listed on the Bombay Stock Exchange (BSE), making NSI the larger exchange.",2025-02-09 12:09:11.616463
2017-02-02,angus309,ZSAN,ZSAN,ZOSANO PHARMA CORP,'ZOSANO PHARMA CORP' corresponds to ticker 'ZSAN' which matches the company name provided.,2025-02-09 12:09:11.616463
2017-02-02,dsteiner84,SHAK,SHAK,SHAKE SHACK INC,"The ticker 'SHAK' corresponds to 'Shake Shack Inc.' on the NYSE (NYQ), which is the largest exchange among the provided options. Other symbols also refer to 'Shake Shack Inc.' but are on smaller exchanges.",2025-02-09 12:09:11.616463
2017-02-02,goirish,LILAK,LILAK,LIBERTY GLOBAL PLC LILAC GRP,"The ticker 'LILAK' corresponds to 'Liberty Latin America Ltd.', which is the most relevant match related to 'LIBERTY GLOBAL PLC LILAC GRP'. Other tickers are derivatives or related to options but not standalone companies, making 'LILAK' the best selection.",2025-02-09 12:09:11.616463
2017-01-31,Jumbos02,WBA,WBA,WALGREENS BOOTS ALLIANCE INC,"Walgreens Boots Alliance, Inc. matches the company name and has the ticker symbol WBA on the NMS exchange, which is the largest exchange compared to others listed.",2025-02-09 12:09:11.616463
2017-01-31,BTudela16,OZM,OZM,OCH-ZIFF CAPITAL MGMT LLC,"The ticker 'OZM' is the known ticker for Och-Ziff Capital Management LLC, now rebranded as Sculptor Capital Management, indicating that it is the best match.",2025-02-09 12:09:11.616463
2017-01-31,AltaRocks,ABCP,ABCP,AMBASE CORP,"The ticker 'ABCP' matches the company name 'AMBASE CORP', which is also referred to as 'AmBase Corporation', indicating that it is the same entity. Additionally, the largest exchange available for this ticker is the PNK (pink sheets) exchange.",2025-02-09 12:09:11.616463
2017-01-30,yarak775,UVV,UVV,UNIVERSAL CORP/VA,"The ticker 'UVV' corresponds to Universal Corporation, which is known for its operations in leaf tobacco and other agricultural products. Since no contradictory results were found, and the corresponding name aligns with the provided company name, it's selected as the best match.",2025-02-09 12:09:11.616463
2017-01-30,dsteiner84,SHAK,SHAK,SHAKE SHACK INC,"The best matching ticker for 'SHAKE SHACK INC' is 'SHAK' as it directly corresponds to the company name and is listed on the New York Stock Exchange (NYQ), which is the largest exchange among the options.",2025-02-09 12:09:11.616463
2017-01-30,goirish,LILAK,LILAK,LIBERTY GLOBAL PLC LILAC GRP,"The ticker 'LILAK' is the best match, corresponding to Liberty Global Plc's Class A ordinary shares. Despite the absence of other results, this ticker is directly related to the company name provided.",2025-02-09 12:09:11.616463
2017-01-30,grizzlybear,FRD,FRD,FRIEDMAN INDUSTRIES INC,"The ticker 'FRD' directly matches the given ticker for 'FRIEDMAN INDUSTRIES INC', and is also listed on the ASE, which is a significant exchange.",2025-02-09 12:09:11.616463
2017-01-28,pathbska,4452.T,4452.T,Kao Corporation,"4452.T is the primary ticker for Kao Corporation on the Tokyo Stock Exchange (JPX), which is the largest exchange available among the options.",2025-02-09 12:09:11.616463
2017-01-27,otto695,KMX,KMX,CARMAX INC,"KMX is the primary ticker symbol for CarMax, Inc. listed on the NYSE (NYQ), making it the best match over foreign listings.",2025-02-09 12:09:11.616463
2017-01-27,pathbska,LABB.MX,LABB.MX,Genomma Lab,"LABB.MX is the primary ticker for Genomma Lab Internacional, S.A.B. de C.V. on the Mexican stock exchange, which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2017-01-26,rhubarb,DG,DG,Dollar General,"Dollar General Corporation is publicly traded under the ticker symbol 'DG' on the New York Stock Exchange (NYQ), which is the largest and most recognized exchange among the provided options.",2025-02-09 12:09:11.616463
2017-01-26,JackBurton,R5XA.BE,R5XA.BE,ACELRX PHARMACEUTICALS INC,"R5XA.BE is the largest exchange option (BER) for AcelRx Pharmaceuticals Inc, matching the company name directly.",2025-02-09 12:09:11.616463
2017-01-26,ATM,CHEF,CHEF,CHEFS' WAREHOUSE INC,"The Chefs' Warehouse, Inc. with ticker 'CHEF' is the most relevant and directly matches the company name 'CHEFS' WAREHOUSE INC'. It is listed on the NYSE MKT (NMS), which is a reputable exchange indicating a strong presence in the market.",2025-02-09 12:09:11.616463
2017-01-25,razor99,YOJ.SG,YOJ.SG,Yahoo Japan,"Z Holdings Corp is the parent company of Yahoo Japan and is traded on the Stuttgart Stock Exchange (STU). Therefore, YOJ.SG is the most appropriate ticker, as it matches the context of Yahoo Japan.",2025-02-09 12:09:11.616463
2017-01-25,pcm983,CNDT,CNDT,CONDUENT INC,"CNDT is the primary ticker symbol for Conduent Incorporated and is listed on the NMS exchange, which is the largest exchange compared to others provided.",2025-02-09 12:09:11.616463
2017-01-24,manatee,RUBI,RUBI,RUBICON PROJECT INC,"The company name 'RUBICON PROJECT INC' corresponds directly with the ticker 'RUBI', which suggests it is the correct and best matching ticker for this company.",2025-02-09 12:09:11.616463
2017-01-24,grizzlybear,FRD,FRD,FRIEDMAN INDUSTRIES INC,"The ticker 'FRD' matches the company name 'FRIEDMAN INDUSTRIES INC' and is listed on the American Stock Exchange (ASE), which is one of the largest exchanges. Other options are less relevant as they are from foreign exchanges.",2025-02-09 12:09:11.616463
2017-01-24,go2bl93,CP.,CP,CANADIAN PACIFIC RAILWAY LTD,"The ticker 'CP' is recognized as the symbol for Canadian Pacific Railway Ltd on major stock exchanges, and it represents the largest exchange option.",2025-02-09 12:09:11.616463
2017-01-24,go2bl93,UPS,UPS,UNITED PARCEL SERVICE INC,"United Parcel Service, Inc. is publicly traded under the ticker UPS on the NYSE (New York Stock Exchange), which is the largest exchange among the results provided.",2025-02-09 12:09:11.616463
2017-01-24,SpocksBrainX,TMXXF,TMXXF,TMX GROUP LTD,"The symbol 'TMXXF' matches with the company name 'TMX GROUP LTD' as it represents 'TMX Group Limited' listed on the PNK exchange, which is the largest exchange among the results provided.",2025-02-09 12:09:11.616463
2017-01-23,Bluegrass,AAPL,AAPL,APPLE INC,"AAPL is the primary ticker symbol for Apple Inc., listed on the NASDAQ (NMS), which is the largest exchange where Apple Inc. is traded.",2025-02-09 12:09:11.616463
2017-01-23,zzz007,MRE.TO,MRE.TO,MARTINREA INTL INC,The ticker 'MRE.TO' is the best match for 'MARTINREA INTL INC' as it corresponds directly to 'Martinrea International Inc.' listed on the Toronto Stock Exchange (TOR).,2025-02-09 12:09:11.616463
2017-01-22,skw240,INFY.BA,INFY.BA,INFOSYS LTD,"The ticker INFY.BA corresponds to Infosys Limited, the original company in question. It is listed on the Buenos Aires Stock Exchange, which is a primary exchange for this stock.",2025-02-09 12:09:11.616463
2017-01-18,MiamiJoe78,RDNT,RDNT,RADNET INC,"RadNet, Inc. is accurately represented by the ticker RDNT, with the largest exchange being the NGM.",2025-02-09 12:09:11.616463
2017-01-18,go2bl93,CP,CP,CANADIAN PACIFIC RAILWAY LTD,"The ticker 'CP' is directly associated with Canadian Pacific Railway Ltd, which operates on the Toronto Stock Exchange (TSE) as well as the New York Stock Exchange (NYSE). This is the largest exchange where Canadian Pacific Railway is listed.",2025-02-09 12:09:11.616463
2017-01-18,go2bl93,UPS,UPS,UNITED PARCEL SERVICE INC,"The best matching ticker is 'UPS' as it directly corresponds to 'UNITED PARCEL SERVICE INC' and is listed on the NYSE (NYQ), which is the largest exchange available.",2025-02-09 12:09:11.616463
2017-01-18,SpocksBrainX,TMXXF,TMXXF,TMX GROUP LTD,"The ticker 'TMXXF' directly matches the company name 'TMX GROUP LTD' and is listed on the Pink Sheets (PNK). It is the only ticker symbol that corresponds to the company's name, whereas the other symbols represent the same company but are listed on smaller exchanges (FRA, DUS, STU) and are not the preferred selection.",2025-02-09 12:09:11.616463
2017-01-18,tharp05,PUGOY,PUGOY_UNKNOWN,PEUGEOT SA,No results appear to match the company 'PEUGEOT SA' with the provided ticker.,2025-02-09 12:09:11.616463
2017-01-17,vincent975,ITT,ITT,ITT INC,"The ticker 'ITT' corresponds to 'ITT Inc.' on the NYSE, which is the largest exchange listed among the options.",2025-02-09 12:09:11.616463
2017-01-16,lvampa1070,FNF,FNF,FIDELITY NATL FINL FNF GROUP,"The ticker 'FNF' directly corresponds to 'FIDELITY NATL FINL FNF GROUP', indicating that it is indeed a publicly traded company.",2025-02-09 12:09:11.616463
2017-01-15,venetian,GNW,GNW,GENWORTH FINANCIAL INC,"The ticker GNW corresponds directly with 'Genworth Financial, Inc.' on the NYQ exchange, which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2017-01-14,skierholic,2355.HK,2355.HK,Baoye Group,"The provided ticker '2355.HK' is the same as the matching company 'Baoye Group Company Limited', and it is listed on the Hong Kong Stock Exchange (HKG), which is one of the largest exchanges.",2025-02-09 12:09:11.616463
2017-01-14,valuefinder0525,1448.HK,1448.HK,Fu Shou Yuan International Group,The ticker '1448.HK' corresponds to 'Fu Shou Yuan International Group' listed on the Hong Kong Stock Exchange.,2025-02-09 12:09:11.616463
2017-01-13,jcp21,MLM,MLM,MARTIN MARIETTA MATERIALS,"The ticker 'MLM' directly represents Martin Marietta Materials, Inc., and is listed on the NYSE, which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2017-01-13,om730,BOL.PA,BOL.PA,Bollore,"BOL.PA is the ticker for Bolloré SE on the Paris Exchange, which is the largest and most relevant exchange for this company.",2025-02-09 12:09:11.616463
2017-01-11,gandalf,NGL,NGL,NGL ENERGY PARTNERS LP,The ticker 'NGL' directly corresponds to the company name 'NGL Energy Partners LP' which indicates it is the primary ticker for the entity on the NYQ exchange.,2025-02-09 12:09:11.616463
2017-01-11,nilnevik,UCM.DU,UCM.DU,Buzzi Unicem,"The ticker UCM.DU corresponds to 'Buzzi Unicem SpA', which is the closest match to the company name 'Buzzi Unicem'. It is also on a larger exchange, the Dusseldorf Stock Exchange.",2025-02-09 12:09:11.616463
2017-01-10,Griffin,JDG.L,JDG.L,Judges Scientific plc,"The ticker JDG.L directly matches the provided company name 'Judges Scientific plc' and is listed on the London Stock Exchange (LSE), which is a prominent exchange.",2025-02-09 12:09:11.616463
2017-01-08,jm671,SNES,SNES,SENESTECH INC,"The provided ticker 'SNES' matches the company name 'SenesTech Inc.' This is confirmed by the available data showing that 'SenesTech, Inc.' is associated with the ticker 'SNES' on the NCM exchange.",2025-02-09 12:09:11.616463
2017-01-06,Azalea,GOLF,GOLF,ACUSHNET HOLDINGS CORP,"The ticker 'GOLF' corresponds directly to 'Acushnet Holdings Corp.' on the NYSE (NYQ), which is a major stock exchange, making it the best match. Other alternatives exist, but GOLF is the most relevant option.",2025-02-09 12:09:11.616463
2017-01-06,Hal,NKE,NKE,NIKE INC,"NKE is the primary ticker symbol for NIKE, Inc. listed on the New York Stock Exchange (NYQ), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2017-01-06,gandalf,NGL,NGL,NGL ENERGY PARTNERS LP,"The ticker 'NGL' matches the company name 'NGL ENERGY PARTNERS LP', indicating that it is the primary symbol for this publicly traded entity on the NYQ exchange.",2025-02-09 12:09:11.616463
2017-01-06,nilnevik,UCM.DU,UCM.DU,Buzzi Unicem,"The ticker UCM.DU is the most closely associated with Buzzi Unicem, specifically labeled as 'Buzzi Unicem SpA', and is listed on the Dusseldorf exchange, which is the largest exchange from the provided options.",2025-02-09 12:09:11.616463
2017-01-06,blackstone,AHC,AHC,A. H. BELO CORP,"The company name 'A. H. BELO CORP' corresponds directly to the ticker symbol 'AHC', indicating it is the best match. There are no indications that the company has been privatised.",2025-02-09 12:09:11.616463
2017-01-05,devo791,TTZ.V,TTZ.V,TOTAL TELCOM INC,"The ticker 'TTZ.V' corresponds directly to the company name 'Total Telcom Inc.' found on the VAN exchange, making it the best and only match.",2025-02-09 12:09:11.616463
2017-01-04,compass868,1WT.DU,1WT.DU,WISDOMTREE INVESTMENTS INC,"Selected '1WT.DU' as it exactly matches the provided ticker and corresponds to WisdomTree Investments Inc. It is the best match compared to the alternatives, which include a variant with a different region (1WT.SG) and a different company entity (0LY1.L).",2025-02-09 12:09:11.616463
2017-01-04,Novana,SAP,SAP,SAP SE,"SAP SE has multiple tickers across different exchanges, but the ticker 'SAP' listed on the NYSE (NYQ) is the most recognized and significant international exchange for this company.",2025-02-09 12:09:11.616463
2017-01-04,coldcall,HSIC,HSIC,Henry Schein Inc,"The ticker symbol 'HSIC' corresponds to 'Henry Schein, Inc.' and is listed on the NMS exchange, which is the largest exchange available among the options.",2025-02-09 12:09:11.616463
2017-01-03,ahab931,SINA,SINA,SINA Corp,"SINA Corp is publicly traded under the ticker symbol SINA. Since no other results are provided, SINA is the best matching ticker.",2025-02-09 12:09:11.616463
2017-01-02,coldcall,DTEAF,DTEAF,DAVIDSTEA INC,"The ticker 'DTEAF' directly corresponds to DAVIDsTEA Inc. and is the best match, despite being traded on the PNK exchange which is not the largest compared to some of the other European options.",2025-02-09 12:09:11.616463
2017-01-02,blackstone,AHC,AHC,A. H. BELO CORP,"The ticker 'AHC' directly corresponds to A. H. Belo Corp, indicating it is a publicly traded company. There are no indications that it has been privatised or that the ticker is unknown.",2025-02-09 12:09:11.616463
2016-12-30,jhu2000,CCEL,CCEL,CRYO-CELL INTERNATIONAL INC,"The ticker 'CCEL' matches the company 'CRYO-CELL INTERNATIONAL INC', and it is listed on the largest exchange option available, ASE.",2025-02-09 12:09:11.616463
2016-12-30,altaloma,CLMT,CLMT,CALUMET SPECIALTY PRODS -LP,"The company 'CALUMET SPECIALTY PRODS -LP' is publicly traded under the ticker 'CLMT', indicating it is not private or unknown.",2025-02-09 12:09:11.616463
2016-12-30,altaloma,EVRI,EVRI,EVERI HOLDINGS INC,"The ticker 'EVRI' matches the company name 'EVERI HOLDINGS INC' and is listed on the NYSE (NYQ), which is the largest exchange available. Additionally, the presence of other symbols confirms that this is the correct match.",2025-02-09 12:09:11.616463
2016-12-29,googie974,APVO,APVO,APTEVO THERAPEUTICS INC,"APTEVO THERAPEUTICS INC matches directly with the ticker APVO, and it is listed on the NCM exchange, which is a larger exchange compared to the MUN.",2025-02-09 12:09:11.616463
2016-12-29,Defy_Augury,XRT,XRT.MX,SPDR S&P RETAIL ETF,"The best matching ticker is XRT.MX, as it directly corresponds to the 'SPDR S&P Retail ETF' and is listed on the Mexican Stock Exchange (MEX), which is larger than the Pacific Exchange (PCX) where the other XRT is listed.",2025-02-09 12:09:11.616463
2016-12-27,UCB1868,SPRT,PRIVATE,SUPPORT.COM INC,"The company 'SUPPORT.COM INC' appears to have been privatised, as there are no matching results found for its ticker 'SPRT'.",2025-02-09 12:09:11.616463
2016-12-23,eal820,ANW,ANW_UNKNOWN,AEGEAN MARINE PETROLM NETWK,No matching results were found for the company 'AEGEAN MARINE PETROLM NETWK'.,2025-02-09 12:09:11.616463
2016-12-23,aquicap,COTY,COTY,COTY INC,"COTY is the most direct and recognizable ticker symbol for Coty Inc. It is also listed on the New York Stock Exchange (NYSE), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2016-12-23,jhu2000,CCEL,CCEL,CRYO-CELL INTERNATIONAL INC,"The best matching ticker for 'CRYO-CELL INTERNATIONAL INC' is 'CCEL', which is listed on the ASE (American Stock Exchange), confirming that it matches both the company name and the provided ticker.",2025-02-09 12:09:11.616463
2016-12-23,altaloma,CLMT,CLMT,CALUMET SPECIALTY PRODS -LP,"The ticker 'CLMT' directly matches the name 'CALUMET SPECIALTY PRODS -LP', indicating it is a publicly traded company, specifically on the NASDAQ exchange.",2025-02-09 12:09:11.616463
2016-12-23,altaloma,EVRI,EVRI,EVERI HOLDINGS INC,"The best matching ticker for 'EVERI HOLDINGS INC' is 'EVRI' as it directly corresponds to the company name and is listed on the NYQ exchange, which is a larger exchange compared to others in the provided results.",2025-02-09 12:09:11.616463
2016-12-22,specialk992,GSAT,GSAT,"Globalstar, Inc.","The ticker 'GSAT' corresponds to 'Globalstar, Inc. Common Stock' listed on the ASE. Despite multiple entries, they refer to the same entity, confirming the matching ticker.",2025-02-09 12:09:11.616463
2016-12-22,cuyler1903,CWGL,CWGL,CRIMSON WINE GROUP LTD,"The ticker CWGL matches the company name 'CRIMSON WINE GROUP LTD' directly. It is identified on the OQB exchange, which is a more suitable match compared to CSW.BE on the BER exchange.",2025-02-09 12:09:11.616463
2016-12-20,lvampa1070,ABCB,ABCB,AMERIS BANCORP,"The best matching ticker for 'AMERIS BANCORP' is 'ABCB' on the NYSE (NYQ), as it directly corresponds to the company name and is listed on a major exchange.",2025-02-09 12:09:11.616463
2016-12-20,blackstone,CTGO,CTGO,CONTANGO ORE INC,"The symbol 'CTGO' directly matches the provided ticker for 'CONTANGO ORE INC' and is listed on the ASE exchange, which is a major exchange.",2025-02-09 12:09:11.616463
2016-12-20,wjv,BERY,BERY,Berry Plastics Group,"The ticker 'BERY' corresponds to 'Berry Global Group, Inc.', which matches the original name 'Berry Plastics Group' as it was rebranded. The company is publicly traded on the NYSE.",2025-02-09 12:09:11.616463
2016-12-19,acslater787,QLYS,QLYS,QUALYS INC,"QLYS is the primary ticker symbol for Qualys, Inc. listed on the NASDAQ (NMS), which is the largest exchange compared to the other options available.",2025-02-09 12:09:11.616463
2016-12-19,specialk992,GSAT,GSAT,"Globalstar, Inc.","The ticker 'GSAT' directly matches the company name 'Globalstar, Inc.', and both entries provided refer to the same company with common stock listed on the ASE.",2025-02-09 12:09:11.616463
2016-12-19,cuyler1903,CWGL,CWGL,CRIMSON WINE GROUP LTD,"The ticker CWGL directly matches the company name 'CRIMSON WINE GROUP LTD', and it is listed on the over-the-counter market (OQB). While there is another ticker on the BER exchange, CWGL is the primary ticker associated with the company.",2025-02-09 12:09:11.616463
2016-12-16,kerrcap,BNR.DE,BNR.DE,Brenntag,"Brenntag SE is primarily listed on the German exchange (GER) under the ticker BNR.DE, which is the largest exchange represented among the available options.",2025-02-09 12:09:11.616463
2016-12-15,falcon44,RBA,RBA,RITCHIE BROS AUCTIONEERS INC,"The provided ticker 'RBA' matches the company name 'RITCHIE BROS AUCTIONEERS INC'. Therefore, 'RBA' is selected as the best matching ticker.",2025-02-09 12:09:11.616463
2016-12-14,cobia72,SILC,SILC,SILICOM LTD,"SILC is the best matching ticker for Silicom Ltd as it represents the same company and is listed on the New York Stock Exchange (NMS), which is more prominent than the other exchanges listed.",2025-02-09 12:09:11.616463
2016-12-13,Wavelet,AXTA,AXTA,Axalta Coating Systems,"The ticker symbol 'AXTA' corresponds to 'Axalta Coating Systems Ltd.' listed on the NYQ (New York Stock Exchange), which is the largest exchange among the provided options.",2025-02-09 12:09:11.616463
2016-12-13,pt123,RIEN.SW,RIEN.SW,Rieter Holding AG,"RIEN.SW is the primary ticker for Rieter Holding AG on the main exchange (EBS), which is larger than others like CXE and PNK.",2025-02-09 12:09:11.616463
2016-12-12,beethoven,MSM,MSM,MSC INDUSTRIAL DIRECT -CL A,"'MSC INDUSTRIAL DIRECT -CL A' refers to MSC Industrial Direct Co., Inc. which trades under the ticker MSM on the NYSE. This is the best matching ticker for the company.",2025-02-09 12:09:11.616463
2016-12-10,sancho,OXY,OXY,OCCIDENTAL PETROLEUM CORP,"The ticker 'OXY' corresponds directly to 'Occidental Petroleum Corporation' and is listed on the New York Stock Exchange (NYQ), making it the best match.",2025-02-09 12:09:11.616463
2016-12-10,value_31,RIG,RIG,TRANSOCEAN LTD 7.75% Secured Bonds due 2024,"The ticker 'RIG' corresponds to Transocean Ltd, the parent company associated with the 7.75% Secured Bonds due 2024.",2025-02-09 12:09:11.616463
2016-12-08,aaron16,NZM.AX,NZM.AX,NZME,"Both NZM.AX and NZME Limited refer to the same company, with NZM.AX being listed on the ASX, which is the largest exchange among the options.",2025-02-09 12:09:11.616463
2016-12-08,hbomb5,ASPS,ASPS,ALTISOURCE PORTFOLIO SOLTNS,"The only matching ticker symbol found is ASPS, which corresponds to 'Altisource Portfolio Solutions S.A.' listed on the NMS exchange. This indicates that the company is still publicly traded.",2025-02-09 12:09:11.616463
2016-12-07,raf698,ARR,ARR,ARMOUR RESIDENTIAL REIT INC,"The symbol 'ARR' corresponds directly to ARMOUR Residential REIT, Inc. on the NYQ exchange, indicating it is publicly listed and matches the provided company name.",2025-02-09 12:09:11.616463
2016-12-06,bdad,IMSCQ,IMSCQ,IMPLANT SCIENCES CORP,"The ticker 'IMSCQ' corresponds to Implant Sciences Corp, which was traded in the past under this symbol. Since no competing tickers have been provided, we maintain this as the best match, recognizing that the company may have been privatized or delisted.",2025-02-09 12:09:11.616463
2016-12-06,beethoven,MSM,MSM,MSC INDUSTRIAL DIRECT -CL A,"The ticker 'MSM' corresponds to MSC Industrial Direct Co., Inc., which matches the company name 'MSC INDUSTRIAL DIRECT -CL A'. This company is publicly traded on the NYSE, making it the best matching ticker.",2025-02-09 12:09:11.616463
2016-12-04,casper719,0G93.F,0G93.F,GLOBUS MARITIME LTD,"0G93.F is a well-matched ticker symbol for Globus Maritime Ltd, as it matches both the name and the symbol. Additionally, it is listed on the Frankfurt Stock Exchange (FRA), which is larger than the other exchanges.",2025-02-09 12:09:11.616463
2016-12-04,Saltaire,MIXT,MIXT,MIX TELEMATICS LTD,MIX TELEMATICS LTD is publicly traded on the stock exchange with the ticker symbol MIXT. It is the best match for the company name provided.,2025-02-09 12:09:11.616463
2016-12-03,carbone959,PRSS,PRSS,CAFEPRESS INC,CAFEPRESS INC operates under the ticker PRSS and there are no other matching results available.,2025-02-09 12:09:11.616463
2016-12-02,ci230,MAT,MAT,MATTEL INC,"The ticker symbol 'MAT' corresponds to Mattel, Inc. and is listed on the NASDAQ (NMS), which is the largest exchange among the available options.",2025-02-09 12:09:11.616463
2016-12-01,Sandrokottos,FEL.NS,FEL.NS,Future Enterprises Limited,FEL.NS is the ticker symbol that matches 'Future Enterprises Limited' being the only match on the NSI exchange. Other options are also related but FEL.NS is an exact match.,2025-02-09 12:09:11.616463
2016-11-30,lendario,MEIP,MEIP,MEI PHARMA INC,"The ticker 'MEIP' matches the company name 'MEI Pharma, Inc.' and is listed on the National Capital Market (NCM), which is a larger exchange compared to the London Stock Exchange (LSE) listing.",2025-02-09 12:09:11.616463
2016-11-30,Hal,RYAAY,RYAAY,RYANAIR HOLDINGS PLC,"RYAAY is the ticker for Ryanair Holdings plc on the NASDAQ (NMS), which is the largest exchange available among the options provided.",2025-02-09 12:09:11.616463
2016-11-29,asdfasdf7,COFA.PA,COFA.PA,Coface,"COFA.PA is the ticker that matches 'Coface' the best, as it is from the Paris exchange (PAR) which is a major exchange.",2025-02-09 12:09:11.616463
2016-11-29,aviclara181,OPRA,OPRA,Opera Software,"Opera Software is listed as 'Opera Limited' on the NMS exchange, making 'OPRA' the best matching ticker.",2025-02-09 12:09:11.616463
2016-11-29,nychrg,GSM,GSM,FERROGLOBE PLC,"The ticker 'GSM' corresponds directly to 'Ferroglobe PLC' and is listed on the NCM exchange, which is a significant exchange for this company.",2025-02-09 12:09:11.616463
2016-11-29,jgalt,SRE.L,SRE.L,Sirius Real Estate,"The ticker 'SRE.L' corresponds directly to 'Sirius Real Estate' listed on the London Stock Exchange (LSE), which is the largest exchange among the provided options.",2025-02-09 12:09:11.616463
